Tab Names,,"Snapshot 1 | Sheet: KCP-109-C | Wednesday, February 11, 2026  11:08:24 PM",,,,,,,,,,,,,,,,,,,,,
KCP-109-C,,Oxide,Concentration,,,Iteration,Synthetic SiO2 Value,Synthetic TiO2 Value,Synthetic Al2O3 Value,Synthetic FeO Value,Synthetic MnO Value,Synthetic MgO Value,Synthetic CaO Value,Synthetic Na2O Value,Synthetic K2O Value,Synthetic P2O5 Value,,,,,,,
,,,,,,178,76.12101593,0.078975573,12.98493721,0.619655355,0.030631512,0.089516002,0.700383466,4.309043184,4.020798826,0.003035821,,,,,,,
,,,,,,179,75.75927884,0.07802874,12.7147986,0.696768649,0.032522905,0.074836255,0.706313122,4.626844812,3.915128039,0.0069898,,,,,,,
,,,,,,180,76.48667658,0.073536508,12.66822221,0.685968238,0.0304818,0.106866315,0.634634455,4.397719679,4.054731589,0.003673352,,,,,,,
,,,,,,181,76.21946794,0.086036676,12.81844,0.750528327,0.037559883,0.094656583,0.75646805,4.474127509,3.996488492,0.009135118,,,,,,,
,,,,,,182,75.80260058,0.08376359,12.97225408,0.565127413,0.032173319,0.097991048,0.785706943,4.290309662,3.986844231,0.005913583,,,,,,,
,,,,,,183,76.04548856,0.081477184,12.81277208,0.682542376,0.033503255,0.113875071,0.68105327,4.268397767,3.981792473,0.007187237,,,,,,,
,,,,,,184,76.41251068,0.089025624,12.63854758,0.697377257,0.032735566,0.066965977,0.719006053,4.408913987,3.971222823,0.011686378,,,,,,,
,,,,,,185,75.82534689,0.089004323,13.12162818,0.63399081,0.030640985,0.098599436,0.65008214,4.42649125,4.049435127,0.003491182,,,,,,,
,,,,,,186,75.78573808,0.068771455,12.86171301,0.651347614,0.029077014,0.077840749,0.662523177,4.328573242,4.064332292,0.011394694,,,,,,,
,,,,,,187,76.29201774,0.099194053,12.9953153,0.653937404,0.029638241,0.124311706,0.730027262,4.325923959,4.008727878,0.004892625,,,,,,,
,,,,,,188,76.09531754,0.093121386,12.86250351,0.673526439,0.028468127,0.111244898,0.686871922,4.366470363,4.003872453,-0.00226755,,,,,,,
,,,,,,189,75.60327472,0.089734698,13.14421909,0.630665992,0.027301833,0.090198451,0.644712957,4.428081674,3.976288211,0.000732955,,,,,,,
,,,,,,190,75.92501064,0.093414705,13.02147921,0.674295745,0.029236443,0.056582669,0.718853691,4.579516192,3.992871091,0.009388061,,,,,,,
,,,,,,191,75.53898628,0.072202018,13.02264411,0.651887331,0.035107854,0.076771307,0.697881658,4.248555028,3.961906476,0.009447303,,,,,,,
,,,,,,192,76.42294722,0.095458437,12.87852559,0.688690806,0.032884344,0.082293935,0.729822412,4.390083376,4.037909181,0.013461494,,,,,,,
,,,,,,193,75.6038342,0.067414002,13.03493746,0.680885378,0.02950933,0.123097351,0.645821758,4.346751489,4.005713751,0.005417182,,,,,,,
,,,,,,194,76.04957311,0.083823733,12.51419624,0.621863756,0.030775688,0.063323727,0.720363875,4.381529915,4.020043182,0.004777467,,,,,,,
,,,,,,195,76.03978775,0.073965167,12.97712187,0.652769406,0.033127032,0.100531944,0.6849812,4.338642014,4.036586116,0.013723428,,,,,,,
,,,,,,196,75.94606356,0.093487195,13.1537884,0.560722896,0.028838782,0.045320112,0.677564822,4.366748115,3.942384238,0.009739589,,,,,,,
,,,,,,197,75.73476696,0.099325792,12.93171357,0.731962654,0.033213143,0.059707066,0.723134553,4.441584396,4.020193096,-0.003383595,,,,,,,
,,,,,,198,76.00218755,0.0765965,12.96457368,0.655169692,0.035764116,0.109745068,0.737084532,4.363214174,3.988408798,0.002210327,,,,,,,
,,,,,,199,75.81456599,0.090655008,12.77036964,0.663317761,0.031451963,0.090676423,0.742722749,4.264535524,3.971540137,0.007799287,,,,,,,
,,,,,,200,75.53617224,0.079647487,12.97036936,0.625779586,0.030653424,0.124725532,0.747944643,4.393632005,3.997438787,0.012470151,,,,,,,
,,,,,MEAN,,75.88133426,0.08227351,12.93568835,0.665862186,0.031056922,0.091506717,0.703658641,4.374038578,4.010141345,0.008255293,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,,,,,STDEV.S(),,0.360763336,0.011454361,0.146157125,0.04844159,0.002820287,0.022942115,0.038448224,0.09762124,0.050623164,0.005068048,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,,,,,ST. ERROR,,0.001803817,5.72718E-05,0.000730786,0.000242208,1.41014E-05,0.000114711,0.000192241,0.000488106,0.000253116,2.53402E-05,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,"Snapshot 1 | Sheet: KCP-109-B | Wednesday, February 11, 2026  11:08:24 PM",,,,,,,,,,,,,,,,,,,,,
,,Oxide,Concentration,HAL 2-sigma uncertainty,,Iteration,Synthetic SiO2 Value,Synthetic TiO2 Value,Synthetic Al2O3 Value,Synthetic FeO Value,Synthetic MnO Value,Synthetic MgO Value,Synthetic CaO Value,Synthetic Na2O Value,Synthetic K2O Value,Synthetic P2O5 Value,,,,,,,
,,SiO2,76.36361256,0.358748453,,1,76.5013638,0.065759029,12.45939442,0.518972786,0.024787721,0.072155292,0.570261896,3.903717416,4.530558631,0.005839597,,,,,,,
,,TiO2,0.069413154,0.010618103,,2,76.75369479,0.077744349,12.42543736,0.528506376,0.026818279,0.033275551,0.563422158,3.672926798,4.584183605,0.007010953,,,,,,,
,,Al2O3,12.65455713,0.146898384,,3,76.33502068,0.059368158,12.55386914,0.479526644,0.021942868,0.026917669,0.522082201,4.15873164,4.671548015,0.007513932,,,,,,,
,,FeO*,0.517921571,0.043191667,,4,76.68663002,0.057436384,12.726127,0.550799405,0.02248228,0.025945494,0.520657593,4.151701622,4.540391153,-0.002878352,,,,,,,
,,MnO,0.023925037,0.002585721,,5,77.26204983,0.065858908,12.62377,0.490982158,0.023842906,0.056295254,0.529913325,4.05949295,4.530926975,0.001171423,,,,,,,
,,MgO,0.054597604,0.018565839,,6,75.83144029,0.064858681,12.67006313,0.548728348,0.026291387,0.045843223,0.55013609,4.06400677,4.626238421,0.003516958,,,,,,,
,,CaO,0.54002262,0.035175266,,7,76.88583627,0.075693402,12.52201714,0.466578145,0.022178278,0.062807768,0.567461502,4.004312227,4.657045317,0.000720389,,,,,,,
,,Na2O,3.972797206,0.096473543,,8,76.48743224,0.07278276,12.79267366,0.533745836,0.020834621,0.099286672,0.466196805,3.961218226,4.499483847,0.006948195,,,,,,,
,,K2O,4.609558798,0.055788602,,9,76.15970601,0.073445412,12.59380477,0.489762638,0.021671995,0.068989364,0.578633182,3.985098343,4.614903004,0.011931072,,,,,,,
,,P2O5,0.005900858,0.004892456,,10,76.29199591,0.062314904,12.70283626,0.468110199,0.021304771,0.060874391,0.575572406,3.99506876,4.560054845,0.013699337,,,,,,,
,,,,,,11,76.66010686,0.068463387,12.56407998,0.596983503,0.019474127,0.044516218,0.523526109,3.977619387,4.559992472,0.00053715,,,,,,,
,,,,,,12,76.11059767,0.063484526,12.72600459,0.435170835,0.021634772,0.061795506,0.530173984,4.060474793,4.531208996,0.00952291,,,,,,,
,,,,,,13,76.58905192,0.076045309,12.66070818,0.468264817,0.025602902,0.080757041,0.522671411,3.97036318,4.606055522,0.008745953,,,,,,,
,,,,,,14,76.5429356,0.06691371,12.85718897,0.568431012,0.028001938,0.03277038,0.469657487,4.042887498,4.575866234,0.009956277,,,,,,,
,,,,,,15,76.75104112,0.069660006,12.54100268,0.483644492,0.026358147,0.041663006,0.529467135,3.96186781,4.669944574,0.005307335,,,,,,,
,,,,,,16,76.52475266,0.086979598,12.58964794,0.485952998,0.025484982,0.056824753,0.583293347,4.053723526,4.649018814,0.004364699,,,,,,,
,,,,,,17,76.82055473,0.070247699,12.20356347,0.525527489,0.026394028,0.046340298,0.533672089,3.909487117,4.545619723,0.00395485,,,,,,,
,,,,,,18,75.88646656,0.058576217,12.58395405,0.531846473,0.021973071,0.074239906,0.543271945,3.923942601,4.618377902,0.009092683,,,,,,,
,,,,,,19,77.14202096,0.052472534,12.58677473,0.523166332,0.024546357,0.073961713,0.502526219,3.983041299,4.563322393,0.005876478,,,,,,,
,,,,,,20,76.21406564,0.064369862,12.93449637,0.516884031,0.024568799,0.071204173,0.542383986,4.059803956,4.547883887,0.003007395,,,,,,,
,,,,,,21,76.42976505,0.072167742,12.56071317,0.537693749,0.025277304,0.035724669,0.527313091,3.996331228,4.5830882,0.008739434,,,,,,,
,,,,,,22,76.16331609,0.065215876,12.87531677,0.487395537,0.021450481,0.053350022,0.566535268,4.009321644,4.609074747,-0.003563193,,,,,,,
,,,,,,23,76.22124301,0.063274446,12.70586323,0.485180896,0.024570602,0.056452716,0.592797238,4.036362332,4.595633618,0.009349306,,,,,,,
,,,,,,24,76.36450086,0.061777727,12.58466362,0.501739685,0.024583167,0.019872385,0.55145156,4.156364114,4.560165995,0.010882337,,,,,,,
,,,,,,25,75.74236263,0.086910013,12.50227001,0.511919877,0.024735904,0.065034728,0.492265573,3.938732041,4.509968797,0.007636663,,,,,,,
,,,,,,26,76.64219855,0.067639459,12.49714145,0.484773371,0.020286198,0.047444745,0.625405614,3.893249828,4.621310196,0.011246284,,,,,,,
,,,,,,27,75.76476722,0.071535096,12.79683048,0.599769953,0.023161036,0.052778389,0.552876023,3.86535192,4.527170215,-0.000208784,,,,,,,
,,,,,,28,76.36749182,0.077911293,12.48975297,0.619155478,0.026938635,0.046085718,0.525046174,4.021455612,4.614975755,0.007412087,,,,,,,
,,,,,,29,75.9408416,0.060619631,12.40727552,0.533927405,0.022718954,0.059186472,0.56439654,4.04503727,4.637009333,0.008047794,,,,,,,
,,,,,,30,76.46383993,0.046093848,12.6134697,0.547345256,0.024574567,0.064788035,0.577820983,4.042524956,4.657844381,0.010313018,,,,,,,
,,,,,,31,76.30499519,0.087420958,12.43304104,0.547405712,0.024389675,0.064572589,0.469845223,3.898124679,4.652673151,0.002185618,,,,,,,
,,,,,,32,76.08405207,0.079603318,12.58909964,0.559267546,0.021585199,0.056324288,0.557680417,3.832681645,4.550488986,0.000633131,,,,,,,
,,,,,,33,76.98537282,0.057425171,12.58075003,0.530145163,0.02230563,0.048669447,0.559929276,4.002373906,4.73512151,0.010422311,,,,,,,
,,,,,,34,76.41962124,0.067471343,12.75146868,0.576424964,0.01982059,0.012947407,0.539811265,3.956107899,4.567389198,-0.004197192,,,,,,,
,,,,,,35,76.77457296,0.086989941,12.4674367,0.490657559,0.026020363,0.052192619,0.570153436,3.891443757,4.724675558,0.00734229,,,,,,,
,,,,,,36,76.28843475,0.068975807,12.7663191,0.474950058,0.024224533,0.062059393,0.50599377,3.961081335,4.580398456,0.003459039,,,,,,,
,,,,,,37,76.36032442,0.066818042,12.51530071,0.57529993,0.02462915,0.038308964,0.545681124,3.898467623,4.658100486,0.003206335,,,,,,,
,,,,,,38,76.43978121,0.051933028,12.8337723,0.542258674,0.023613007,0.048379152,0.497051281,3.911661769,4.587129546,0.009041442,,,,,,,
,,,,,,39,76.2255819,0.052244552,12.56499018,0.407285766,0.022070797,0.044024714,0.56995443,3.993595725,4.654436875,0.002261021,,,,,,,
,,,,,,40,75.90116547,0.064758766,12.75435403,0.602277954,0.020186914,0.047976516,0.456040177,4.087122467,4.580071006,-0.002144882,,,,,,,
,,,,,,41,76.95485393,0.074578623,12.44779087,0.475372699,0.024701126,0.054978565,0.553984442,4.097185174,4.606606321,0.009092241,,,,,,,
,,,,,,42,76.62443013,0.067990559,12.73839597,0.53071632,0.019771912,0.061302927,0.548513363,4.147400027,4.620850023,0.002524122,,,,,,,
,,,,,,43,76.01454542,0.042081865,12.55456774,0.574168937,0.018822333,0.059703312,0.519706078,4.108709119,4.64538889,0.014224221,,,,,,,
,,,,,,44,76.01146977,0.071125291,12.37597033,0.49970313,0.02393725,0.043857313,0.574814904,3.854312675,4.632825995,0.010131054,,,,,,,
,,,,,,45,77.46671264,0.078257997,12.76024795,0.571057558,0.024704627,0.071466173,0.531209509,3.967221885,4.738903042,0.013762518,,,,,,,
,,,,,,46,76.10881832,0.036320694,12.48380056,0.501021868,0.025110481,0.019409681,0.55721442,4.07477267,4.633137087,-5.48277E-06,,,,,,,
,,,,,,47,76.1855907,0.077708718,12.66584029,0.560579809,0.025668933,0.090498457,0.52779364,3.790825351,4.550602732,-0.008877295,,,,,,,
,,,,,,48,76.48753796,0.071537346,12.70361278,0.428892868,0.025688497,0.070447591,0.588727283,3.909538038,4.557721521,0.000260407,,,,,,,
,,,,,,49,75.79950076,0.085203303,12.93531379,0.525877042,0.027976867,0.078407723,0.466622228,4.016461545,4.535087692,0.002818193,,,,,,,
,,,,,,50,76.23816017,0.0466648,12.44572047,0.468000411,0.027383206,0.053311214,0.597427203,3.874056714,4.622612167,0.005876687,,,,,,,
,,,,,,51,75.98266004,0.07729122,12.85318863,0.528186232,0.019314338,0.044741944,0.490454612,3.97487628,4.665067219,-0.003388615,,,,,,,
,,,,,,52,76.01989523,0.06885654,12.61088632,0.497376506,0.022858249,0.052192256,0.52072267,3.918721029,4.567482051,0.002955732,,,,,,,
,,,,,,53,76.72702984,0.065566528,12.91859272,0.547627291,0.022041542,0.072923268,0.494828524,4.152061629,4.652317891,0.00344787,,,,,,,
,,,,,,54,76.56327135,0.072843154,12.67355988,0.523355394,0.02428032,0.010757907,0.548995407,4.107467907,4.565464773,0.003742431,,,,,,,
,,,,,,55,76.30889012,0.065439679,12.71988982,0.599830347,0.027776973,0.059235161,0.522059683,3.856587,4.638140532,-0.002434439,,,,,,,
,,,,,,56,76.4471067,0.080265723,12.82520591,0.587718432,0.021418426,0.042557402,0.579919792,3.899733833,4.721801358,-0.000803758,,,,,,,
,,,,,,57,75.97035078,0.0635328,12.80831551,0.503345211,0.0245472,0.073404377,0.568534661,4.108259546,4.623115373,0.006817274,,,,,,,
,,,,,,58,76.36071696,0.069622075,12.60433686,0.507004283,0.027177122,0.076206963,0.539642154,4.047834162,4.604733744,0.013675242,,,,,,,
,,,,,,59,75.7571728,0.070280696,12.68808788,0.560789898,0.02390575,0.079100959,0.50359845,4.040983144,4.632582763,0.00411371,,,,,,,
,,,,,,60,76.6636226,0.072049957,12.80170043,0.5140453,0.025663878,0.057885311,0.581297979,3.990755246,4.707337915,0.003416928,,,,,,,
,,,,,,61,76.19044079,0.050289879,12.80137664,0.544738108,0.028268332,0.054527976,0.496685224,3.919732736,4.558839223,0.009771506,,,,,,,
,,,,,,62,76.24504151,0.076782735,12.60192462,0.475770551,0.023526251,0.043113507,0.462563268,3.984262373,4.579264511,0.001127674,,,,,,,
,,,,,,63,77.05900482,0.075217273,12.71607906,0.54432952,0.021033883,0.088046824,0.594289325,4.056745902,4.709333561,0.0052003,,,,,,,
,,,,,,64,76.10173637,0.058403071,12.55112736,0.48937738,0.020831428,0.060538767,0.505675679,3.834840891,4.634472484,0.008108925,,,,,,,
,,,,,,65,76.88460894,0.077484365,12.73150502,0.497387491,0.020635058,0.060555481,0.52674632,3.888261979,4.596918599,0.002723839,,,,,,,
,,,,,,66,76.50452437,0.09268723,12.83130751,0.547461017,0.02211041,0.068037826,0.493838182,4.165418068,4.680947472,0.001494387,,,,,,,
,,,,,,67,76.1618307,0.070555898,12.75907514,0.545198872,0.025468136,0.041897626,0.531411816,4.008253159,4.533929988,0.000374371,,,,,,,
,,,,,,68,76.38521655,0.065348658,12.73482535,0.477374987,0.023581549,0.061600422,0.563918344,4.220145819,4.594080203,0.009114658,,,,,,,
,,,,,,69,76.18271403,0.05934309,12.37397862,0.548464395,0.019978113,0.045245883,0.55580935,4.10263712,4.609012802,0.00241425,,,,,,,
,,,,,,70,76.23361434,0.078558976,12.55190398,0.490234417,0.030103356,0.05207567,0.539910457,4.024633558,4.509527448,0.002376256,,,,,,,
,,,,,,71,76.27668355,0.068710801,12.39216293,0.490033996,0.019508484,0.060660597,0.583428269,4.130147843,4.62494988,-0.0020387,,,,,,,
,,,,,,72,76.16258511,0.068701589,12.76713773,0.540804044,0.029399909,0.06287151,0.513680759,4.003297939,4.614057937,0.007760148,,,,,,,
,,,,,,73,76.57052972,0.071661917,12.64460671,0.502801931,0.02255989,0.044864172,0.535900666,4.033819923,4.628692423,0.007335343,,,,,,,
,,,,,,74,76.08504541,0.068180311,12.22828882,0.447292522,0.020152535,0.024753107,0.532625815,3.925381302,4.650503994,0.007290417,,,,,,,
,,,,,,75,76.52915746,0.080798278,12.81258334,0.392907779,0.023200904,0.036551963,0.590394211,3.870242817,4.528143685,0.011106558,,,,,,,
,,,,,,76,76.25374382,0.07079289,12.5642915,0.478732419,0.024661573,0.045848014,0.517821012,3.840431032,4.686142409,0.012778586,,,,,,,
,,,,,,77,76.05986273,0.076684783,12.66934095,0.557573561,0.025126702,0.04565156,0.496915468,3.823114569,4.575818504,0.003483676,,,,,,,
,,,,,,78,76.21205171,0.080380108,12.67523275,0.521705931,0.027370891,0.063971712,0.502968941,4.053791555,4.58558576,-0.002274476,,,,,,,
,,,,,,79,75.754776,0.064644714,12.57529596,0.527175398,0.025171281,0.059953782,0.496235927,4.002619142,4.586159,0.010914988,,,,,,,
,,,,,,80,76.5039626,0.073348784,12.35940766,0.480847429,0.025917452,0.056233054,0.505926201,3.875475628,4.644400063,-0.00177048,,,,,,,
,,,,,,81,76.51634705,0.071747938,12.70610501,0.592361829,0.022658436,0.090784722,0.57684658,3.91715339,4.583332796,0.005057547,,,,,,,
,,,,,,82,76.6911876,0.072168649,12.64981087,0.58919727,0.023436965,0.089694492,0.591045282,3.931554519,4.715028712,0.012863282,,,,,,,
,,,,,,83,76.62339938,0.066676459,12.48140529,0.494187011,0.022884842,0.055123983,0.53949961,3.90045045,4.683722097,-0.000633659,,,,,,,
,,,,,,84,76.46131678,0.06979106,12.61992411,0.500538693,0.022149093,0.031777742,0.563199862,4.051079634,4.610324752,0.00303786,,,,,,,
,,,,,,85,76.18844583,0.083444841,12.6004516,0.513873233,0.023147574,0.052004486,0.52268288,3.983630453,4.672087679,0.004648381,,,,,,,
,,,,,,86,76.25545371,0.063813457,12.37328492,0.472509155,0.024695046,0.06550776,0.531639,4.087763659,4.624645628,0.004677258,,,,,,,
,,,,,,87,77.27305726,0.064529482,12.82228644,0.531525489,0.0214388,0.040226772,0.553713693,4.095637506,4.656244781,0.000755968,,,,,,,
,,,,,,88,76.78200604,0.068556166,12.5215842,0.496573946,0.022611561,0.059451918,0.479829585,4.02613655,4.736972891,0.001353474,,,,,,,
,,,,,,89,76.04835261,0.068287086,12.66695475,0.483713297,0.020507664,0.074463698,0.48899908,4.047344401,4.541868018,0.0125353,,,,,,,
,,,,,,90,76.44403756,0.063182864,12.41053286,0.605835596,0.026200061,0.028811262,0.603374904,3.827808331,4.573282202,-0.005953583,,,,,,,
,,,,,,91,76.10532644,0.056267067,12.47326828,0.576470073,0.024460063,0.062867645,0.506417008,3.802767216,4.582212518,0.005949204,,,,,,,
,,,,,,92,76.51060293,0.068591211,12.78877493,0.502530211,0.02064825,0.058019523,0.51809088,3.987177045,4.501104859,0.012005666,,,,,,,
,,,,,,93,75.74355094,0.064586399,12.79217997,0.470312261,0.023395395,0.028606209,0.506862993,3.955776502,4.599782615,0.010284959,,,,,,,
,,,,,,94,76.34496769,0.073789836,12.71786773,0.565172594,0.024007591,0.074706367,0.548041557,3.813545358,4.661938558,0.007320755,,,,,,,
,,,,,,95,76.32186667,0.074211415,12.58461351,0.542043169,0.024396784,0.022117581,0.576801404,3.891555561,4.641924197,0.010449934,,,,,,,
,,,,,,96,76.92454606,0.079451729,12.73689982,0.597345622,0.025793096,0.032688858,0.603068562,3.79651048,4.54072303,0.007250334,,,,,,,
,,,,,,97,76.69933896,0.068103766,12.85373443,0.525884263,0.02755343,0.039888132,0.518198363,3.953824685,4.519769439,0.018372912,,,,,,,
,,,,,,98,76.29345624,0.071680205,12.67947289,0.477510242,0.021342572,0.05716506,0.57445028,3.921593688,4.604917549,0.002054658,,,,,,,
,,,,,,99,76.93829272,0.084263686,12.80188307,0.500627618,0.025325053,0.079143969,0.516583759,4.002329963,4.55427379,0.009705604,,,,,,,
,,,,,,100,76.33421,0.06518884,12.5564922,0.518868259,0.02381132,0.060601469,0.525393492,3.94913176,4.700586239,-0.0009132,,,,,,,
,,,,,,101,76.86956594,0.072916514,12.54491911,0.523834147,0.027286236,0.079122899,0.520299741,3.9327816,4.561982079,-0.000187355,,,,,,,
,,,,,,102,75.72220706,0.068167524,12.80294264,0.556714843,0.016602809,0.016600729,0.550801772,3.887531274,4.656374115,0.002468756,,,,,,,
,,,,,,103,77.02145775,0.079730077,12.47363777,0.521511985,0.023240063,0.046521346,0.551314982,4.068967164,4.620763784,0.006404043,,,,,,,
,,,,,,104,76.5209935,0.076168369,12.68471793,0.580108915,0.024959581,0.081161987,0.626248187,3.912921296,4.602087473,0.014979269,,,,,,,
,,,,,,105,76.78217134,0.075154726,12.67991814,0.582710189,0.021400429,0.038758173,0.570118885,3.987790976,4.702162644,0.005316872,,,,,,,
,,,,,,106,76.05816951,0.059431012,12.51468495,0.526985464,0.027898801,0.0555408,0.485915988,3.987946567,4.698994042,0.003299592,,,,,,,
,,,,,,107,76.3925397,0.056328252,12.55015571,0.492843254,0.026623266,0.081637099,0.558229187,3.923297878,4.638170476,0.015535536,,,,,,,
,,,,,,108,76.08231289,0.092354274,12.75282606,0.548120542,0.022114144,0.07159273,0.545781815,3.858377129,4.687177964,0.011196935,,,,,,,
,,,,,,109,76.06795243,0.067276739,12.55249314,0.484311581,0.020522637,0.031779823,0.556757363,3.965037112,4.592329774,0.007739338,,,,,,,
,,,,,,110,76.41828685,0.075697056,12.76882233,0.475350577,0.026252874,0.069729138,0.512994938,3.977520313,4.674943931,0.008581036,,,,,,,
,,,,,,111,75.89015758,0.092747455,12.65912543,0.542927285,0.022849121,0.065966833,0.558648775,3.900894776,4.57822927,0.015021227,,,,,,,
,,,,,,112,75.9624633,0.045127772,12.5563954,0.478878405,0.023273334,0.068890876,0.509302627,3.857574678,4.68943099,0.006855783,,,,,,,
,,,,,,113,76.64243831,0.054944724,12.59929623,0.58957667,0.022222142,0.083396389,0.47415905,3.724756001,4.605361266,0.003299707,,,,,,,
,,,,,,114,76.29684298,0.087564697,12.69149809,0.543208394,0.027736842,0.047927271,0.531585691,3.8416607,4.616900452,0.002715817,,,,,,,
,,,,,,115,77.10630919,0.058565859,12.60666083,0.576028386,0.023643826,0.063376286,0.524369248,3.923547846,4.612476999,0.013280058,,,,,,,
,,,,,,116,76.48773586,0.093882681,12.54081662,0.506745724,0.021376991,0.063343485,0.559465542,4.08354185,4.688269849,0.007759818,,,,,,,
,,,,,,117,76.38379174,0.071156373,12.94585387,0.475971447,0.026563217,0.05213403,0.515028068,3.896270817,4.525645575,0.007693296,,,,,,,
,,,,,,118,75.72393006,0.064211867,12.97564831,0.531577085,0.020797175,0.066452127,0.552999462,3.935576785,4.585207062,0.001576098,,,,,,,
,,,,,,119,76.64427932,0.066261892,12.46732615,0.575785198,0.024762586,0.04141182,0.542027657,3.870119355,4.567271727,0.010049069,,,,,,,
